,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Avg_Residancy_Altitude,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Will_vote_only_large_party,Financial_agenda_matters
270,623.925170456,644.587557856,680.686740539,46.7384876392,1,0,0,0,0,0,0,0,1.0,0.0
271,359.951404409,722.325717423,806.992982596,395.782687377,1,0,0,0,0,0,0,0,0.0,1.0
272,372.179154376,706.238937627,855.256671402,31.0147037735,1,0,0,0,0,0,0,0,1.0,0.0
273,536.854604749,566.396344694,770.820509809,42.7801646033,1,0,0,0,0,0,0,0,1.0,0.0
274,405.885645201,578.466511675,607.920742881,105.041588866,0,1,0,0,0,0,0,0,1.0,0.0
275,585.182904082,663.67595046,677.935595369,51.0407971925,0,0,0,0,1,0,0,0,1.0,0.0
276,463.147894341,609.215611739,676.764080651,197.536709357,0,0,0,0,1,0,0,0,1.0,0.0
277,639.746781661,686.332166212,694.63378487,165.514687057,0,0,0,0,0,0,0,1,1.0,0.0
278,346.127568193,864.271290669,108.900727102,534.918800504,0,0,0,0,0,0,0,1,0.0,0.0
279,389.987580678,582.844257874,670.488785495,204.60511055,0,0,0,0,0,0,0,1,1.0,0.0
280,626.948021006,92.1550791245,963.268732384,54.8643112191,0,0,0,0,0,0,1,0,1.0,1.0
281,598.222359618,664.655934955,714.885928127,220.860310011,0,0,1,0,0,0,0,0,1.0,0.0
282,141.249522685,186.403707547,926.252918065,383.710034031,0,0,0,0,1,0,0,0,0.0,0.0
283,585.494219772,623.033118701,667.565898734,110.926655069,0,0,1,0,0,0,0,0,1.0,0.0
284,400.179097034,595.443520937,619.489215043,186.303453712,1,0,0,0,0,0,0,0,1.0,0.0
285,616.978831649,591.523650084,623.70062816,63.4285173469,0,0,1,0,0,0,0,0,1.0,0.0
286,630.435462053,686.700344222,723.352339786,103.436138979,0,1,0,0,0,0,0,0,1.0,0.0
287,478.493903819,661.937690758,700.649265082,88.4308516073,0,0,1,0,0,0,0,0,1.0,0.0
288,615.090306676,683.668538972,707.243519439,22.7727417434,0,0,0,0,0,0,0,1,1.0,0.0
289,372.683954962,691.943771023,817.877581138,165.883040394,0,0,0,0,0,0,0,1,1.0,0.0
290,632.312794333,668.25604928,699.308152953,179.063393241,0,0,1,0,0,0,0,0,1.0,0.0
291,566.752893565,660.310422659,684.338262949,318.711500081,1,0,0,0,0,0,0,0,1.0,0.0
292,795.067635419,413.251247716,942.131304494,543.054762794,0,0,1,0,0,0,0,0,0.0,0.0
293,359.525141863,677.741616658,836.86812967,106.476486419,0,0,0,0,1,0,0,0,1.0,0.0
294,448.594169476,560.132009305,740.715050196,132.171829425,0,1,0,0,0,0,0,0,1.0,0.0
295,612.155143279,655.38038505,713.486373467,141.128675855,0,0,0,0,0,0,0,1,1.0,0.0
296,384.625284117,952.305902215,373.257504311,57.1356542394,0,0,0,1,0,0,0,0,1.0,1.0
297,448.44922721,600.256536315,627.912917515,122.821944175,0,0,0,0,0,0,0,1,1.0,0.0
298,445.907463513,655.549099906,644.663598509,204.767690114,0,0,0,0,1,0,0,0,1.0,0.0
299,794.801863832,203.192829597,577.293987508,386.633884358,0,0,1,0,0,0,0,0,0.0,0.0
300,389.442652581,727.57183515,809.344292966,260.205464115,0,1,0,0,0,0,0,0,1.0,0.0
301,410.881731545,569.242988299,596.24083763,279.493071398,0,0,0,0,1,0,0,0,1.0,0.0
302,309.240755926,525.686836754,831.42697658,398.905749309,0,1,0,0,0,0,0,0,0.0,1.0
303,254.061861429,322.959600475,784.598784569,139.638436673,0,0,0,1,0,0,0,0,1.0,1.0
304,521.845913472,603.171937378,728.407417863,72.8903775481,0,0,0,0,0,0,0,1,1.0,0.0
305,266.557864942,380.760163906,257.759942906,141.129032323,0,0,0,1,0,0,0,0,1.0,1.0
306,418.315003758,722.643092683,817.723863436,233.502762031,1,0,0,0,0,0,0,0,1.0,0.0
307,617.892166646,676.559719883,748.203340232,204.209555656,0,1,0,0,0,0,0,0,1.0,0.0
308,394.973229312,731.146556024,864.507132068,234.229174078,0,0,0,0,1,0,0,0,1.0,0.0
309,682.881814167,627.046097486,805.955445733,470.980455224,1,0,0,0,0,0,0,0,0.0,0.0
310,416.727719889,556.590655083,659.901832309,51.8699209037,0,0,0,0,1,0,0,0,1.0,0.0
311,171.113158483,75.8985801171,551.788797831,377.208583315,1,0,0,0,0,0,0,0,0.0,0.0
312,391.143770725,562.361885537,631.770916871,88.5440987185,0,0,0,0,1,0,0,0,1.0,0.0
313,538.232992511,620.918474111,782.288585861,287.154973487,0,0,0,0,0,0,0,1,1.0,0.0
314,391.907014455,508.403326223,676.993020302,65.9353139845,0,0,0,0,0,0,0,1,1.0,0.0
315,396.57301479,594.775894817,611.959972929,46.3499251783,0,0,0,0,0,1,0,0,1.0,1.0
316,344.420814717,761.973872878,254.065731541,531.827872005,0,0,0,0,1,0,0,0,0.0,0.0
317,463.510111484,561.975413406,794.836854727,27.8872195297,1,0,0,0,0,0,0,0,1.0,0.0
318,412.181172472,587.699761796,738.606218275,227.532137531,0,1,0,0,0,0,0,0,1.0,0.0
319,370.540792689,657.821624569,837.737520134,120.442387119,1,0,0,0,0,0,0,0,1.0,0.0
320,560.397358444,653.493648821,777.318133544,180.432847089,0,0,0,0,0,0,0,1,1.0,0.0
321,172.10777404,137.97720056,182.107488115,173.398884477,0,0,0,0,0,1,0,0,1.0,1.0
322,642.061006423,93.7838864559,906.615377241,381.552840301,1,0,0,0,0,0,0,0,0.0,0.0
323,651.351617843,707.133378006,606.60985516,399.11390171,0,0,0,0,1,0,0,0,0.0,1.0
324,387.148445748,619.739491193,649.773867637,206.350226635,0,0,1,0,0,0,0,0,1.0,0.0
325,529.685819524,591.909780931,640.452980432,73.8240796103,0,0,1,0,0,0,0,0,1.0,0.0
326,461.762594283,597.846214093,665.764040384,48.088631643,0,0,0,0,1,0,0,0,1.0,0.0
327,844.283876106,149.337051669,661.526340674,52.1361999726,0,0,0,0,0,0,1,0,1.0,1.0
328,416.333788513,582.016536396,638.273398024,292.728205916,0,0,1,0,0,0,0,0,1.0,0.0
329,500.774778879,655.080228641,754.780363282,70.8543847478,0,1,0,0,0,0,0,0,1.0,0.0
330,370.316465188,570.46125344,665.080342486,233.767180637,0,0,1,0,0,0,0,0,1.0,0.0
331,443.850962374,567.94365639,725.550161241,90.880191746,0,0,1,0,0,0,0,0,1.0,0.0
332,428.889721226,583.788627188,633.8659572,23.2502694468,0,1,0,0,0,0,0,0,1.0,0.0
333,492.63144749,845.427870807,616.123008888,419.908140092,0,1,0,0,0,0,0,0,0.0,0.0
334,365.432663974,703.889779321,874.185566801,46.4660034816,0,0,1,0,0,0,0,0,1.0,0.0
335,609.247737406,666.313767306,701.629599435,95.5543390752,0,0,0,0,0,0,0,1,1.0,0.0
336,476.229214417,603.406567806,830.900412888,222.780374095,0,0,0,0,1,0,0,0,1.0,0.0
337,576.415981609,666.556595132,739.239925224,31.0875610645,0,1,0,0,0,0,0,0,1.0,0.0
338,361.063319181,694.223966912,795.313398069,18.8872098712,0,1,0,0,0,0,0,0,1.0,0.0
339,581.129873252,679.428268342,690.523671665,142.327085357,0,1,0,0,0,0,0,0,1.0,0.0
340,605.275022533,628.844742128,675.255779859,51.3102419506,1,0,0,0,0,0,0,0,1.0,0.0
341,487.110312161,5.9374963788,228.815516052,425.548765447,1,0,0,0,0,0,0,0,0.0,0.0
342,635.521681808,580.824633307,637.748690316,65.7832342961,0,0,0,0,0,0,0,1,1.0,0.0
343,417.256346846,565.251673926,589.246390311,57.9517636913,1,0,0,0,0,0,0,0,1.0,0.0
344,581.679520408,656.965156779,704.510449353,127.79849849,0,0,0,0,1,0,0,0,1.0,0.0
345,585.641260735,639.123933696,645.01116755,197.19075341,0,0,1,0,0,0,0,0,1.0,0.0
346,440.372153252,596.343229568,732.910863404,259.670456245,1,0,0,0,0,0,0,0,1.0,0.0
347,501.834411173,679.719247544,849.786018191,311.504828851,1,0,0,0,0,0,0,0,1.0,0.0
348,512.612361334,260.6318235,395.407506129,480.315578314,0,0,0,0,0,0,0,1,0.0,0.0
349,460.892628691,598.939115768,741.854566732,128.450800449,0,0,0,0,0,0,0,1,1.0,0.0
350,647.699713324,683.031585252,703.293300659,81.913272238,0,0,0,0,0,0,0,1,1.0,0.0
351,396.696625967,738.961052271,866.530270498,62.9071684673,1,0,0,0,0,0,0,0,1.0,0.0
352,632.193209347,674.704746763,718.480649895,107.933340249,0,0,0,0,1,0,0,0,1.0,0.0
353,386.12306667,576.034557853,584.431576057,167.767671075,0,1,0,0,0,0,0,0,1.0,0.0
354,430.187532401,589.824365622,621.362786727,132.094050718,0,0,0,0,0,0,0,1,1.0,0.0
355,594.296993478,669.540064654,734.879922156,133.139090837,0,0,0,0,0,0,0,1,1.0,0.0
356,746.668534501,191.827248782,922.76027833,106.952111449,0,0,0,0,0,0,1,0,1.0,1.0
357,391.795818506,600.289316067,624.694831757,130.053480119,0,0,0,0,1,0,0,0,1.0,0.0
358,413.44454788,720.827836267,867.420003544,261.130673704,0,0,0,0,0,0,0,1,1.0,0.0
359,406.218108906,705.782484259,831.814383549,93.578960514,0,0,0,0,1,0,0,0,1.0,0.0
360,653.874832575,981.555122808,581.545831868,158.828716197,0,0,0,0,0,0,1,0,1.0,1.0
361,447.667384439,580.457201077,656.595110258,105.179485523,0,0,1,0,0,0,0,0,1.0,0.0
362,394.009087046,604.009108654,641.046338016,80.1598989005,0,1,0,0,0,0,0,0,1.0,0.0
363,679.552573489,714.766524648,510.180383455,226.670822451,0,0,0,0,0,0,1,0,1.0,1.0
364,618.906612465,587.35707216,767.586186559,50.1978861204,0,0,0,0,0,1,0,0,1.0,1.0
365,422.007455435,599.427878794,620.777745338,257.735224128,1,0,0,0,0,0,0,0,1.0,0.0
366,390.606534171,674.910418748,844.692262295,20.2789867082,0,1,0,0,0,0,0,0,1.0,0.0
367,430.37200078,614.531575746,615.384409332,192.318233934,0,1,0,0,0,0,0,0,1.0,0.0
368,165.4875327,841.379463266,142.507024575,137.174465785,0,0,0,1,0,0,0,0,1.0,1.0
369,589.585256882,501.640249808,153.922573896,143.289146608,0,0,0,0,0,0,1,0,1.0,1.0
370,372.863316538,695.126973275,815.393897809,279.081961522,0,0,1,0,0,0,0,0,1.0,0.0
371,956.279646828,885.334025836,969.586155849,114.972994242,0,0,0,0,0,0,1,0,1.0,1.0
372,437.818419462,663.900033526,665.958200668,62.4961948966,0,0,0,0,1,0,0,0,1.0,0.0
373,605.346743035,568.888857925,617.817799617,128.088712281,0,1,0,0,0,0,0,0,1.0,0.0
374,575.94637602,671.635243485,672.237330017,56.1354437707,0,0,1,0,0,0,0,0,1.0,0.0
375,549.714433481,607.619047141,663.427110247,60.6584512386,0,0,0,0,1,0,0,0,1.0,0.0
376,419.420315524,558.654672712,642.901213829,240.135589188,0,0,0,0,0,0,0,1,1.0,0.0
377,407.697227931,542.662070905,604.118748293,179.224818064,0,0,0,0,0,0,0,1,1.0,0.0
378,997.660516445,995.109148647,977.077020565,109.259470499,0,0,0,1,0,0,0,0,1.0,1.0
379,725.632503729,195.941034155,716.597999076,553.02478216,0,1,0,0,0,0,0,0,0.0,0.0
380,413.625223702,592.535849078,752.097034724,131.791086005,0,0,0,0,1,0,0,0,1.0,0.0
381,608.638045165,729.360964752,739.361816986,164.401444438,0,1,0,0,0,0,0,0,1.0,0.0
382,336.492705195,542.113393197,605.096857069,142.086388654,0,0,1,0,0,0,0,0,1.0,0.0
383,896.437461239,45.3897723251,44.1793380305,228.571994426,0,0,0,0,0,0,1,0,1.0,1.0
384,557.061390842,604.921601614,617.81510924,83.1609957341,0,0,1,0,0,0,0,0,1.0,0.0
385,555.429121724,474.262247095,597.147856649,36.6568326619,0,0,0,0,0,0,1,0,1.0,1.0
386,383.195334423,559.818236403,573.93695287,80.9612712805,0,0,1,0,0,0,0,0,1.0,0.0
387,509.287002464,586.481561616,800.628243044,59.9030085676,0,0,0,0,1,0,0,0,1.0,0.0
388,401.708210332,605.242804317,627.340710371,194.527487462,1,0,0,0,0,0,0,0,1.0,0.0
389,374.478312898,567.077990079,577.371251957,92.5416215836,0,0,0,0,0,0,0,1,1.0,0.0
390,294.24354401,945.010822453,251.164827065,36.2578794037,0,0,0,0,0,0,1,0,1.0,1.0
391,967.848788875,238.942303695,720.990297218,85.0664315288,0,0,0,0,0,1,0,0,1.0,1.0
392,619.385521909,663.723550629,716.075250199,253.807351109,0,0,1,0,0,0,0,0,1.0,0.0
393,353.287001568,396.904796978,331.442211273,749.169073207,0,0,0,0,1,0,0,0,0.0,0.0
394,594.626056963,557.392415688,855.515116013,102.251573313,1,0,0,0,0,0,0,0,1.0,0.0
395,565.89231982,672.392118888,676.579898865,149.21709923,0,0,0,0,0,0,0,1,1.0,0.0
396,403.391790182,661.010315849,671.197713059,71.3101528725,0,1,0,0,0,0,0,0,1.0,0.0
397,359.274409988,555.281827527,636.135069618,246.353196059,0,0,1,0,0,0,0,0,1.0,0.0
398,424.9043547,590.67109486,729.160285129,182.208339265,0,0,0,0,1,0,0,0,1.0,0.0
399,684.547435027,718.987610289,696.396855286,206.57393607,0,0,0,1,0,0,0,0,1.0,1.0
400,408.487462044,626.74570896,605.528386198,275.113354875,0,0,1,0,0,0,0,0,1.0,0.0
401,488.938112463,53.0210221186,535.403584363,172.430626491,0,0,0,0,0,1,0,0,1.0,1.0
402,793.440835581,248.250512872,785.050076943,184.496528694,0,0,0,0,0,0,1,0,1.0,1.0
403,388.302236409,707.840297306,851.711205078,58.7050845636,0,0,1,0,0,0,0,0,1.0,0.0
404,507.307922998,55.7283501646,459.799397107,655.459345889,0,0,0,0,0,0,0,1,0.0,0.0
405,596.698602156,555.525930948,811.246775713,20.2525530491,0,0,0,0,0,0,0,1,0.0,1.0
406,14.310286028,720.94952614,687.826630786,385.560999759,1,0,0,0,0,0,0,0,0.0,0.0
407,428.595358764,611.850579992,646.358175479,215.487174719,0,0,0,0,1,0,0,0,1.0,0.0
408,269.611492753,691.790292833,396.459982981,47.4862553301,0,0,0,1,0,0,0,0,1.0,1.0
409,595.942302689,552.523290973,587.845588628,-47.4485734483,1,0,0,0,0,0,0,0,0.0,1.0
410,402.356371828,589.492294603,761.379765501,215.195164522,0,1,0,0,0,0,0,0,1.0,0.0
411,731.043545029,596.979612354,590.283963131,15.0205517105,0,0,0,0,0,0,1,0,1.0,1.0
412,414.135733298,623.210287124,667.354124088,71.4394667807,0,0,0,0,0,0,0,1,1.0,0.0
413,462.082109497,593.958071728,833.404129359,11.1440586081,1,0,0,0,0,0,0,0,1.0,0.0
414,575.232596617,654.111844493,644.840297836,105.782221246,1,0,0,0,0,0,0,0,1.0,0.0
415,234.529827056,683.259953996,493.684810272,568.354391391,0,0,1,0,0,0,0,0,0.0,0.0
416,394.589381368,620.601940454,615.546024959,104.468723132,0,0,0,0,0,0,0,1,1.0,0.0
417,957.977239585,953.448754037,970.572619825,201.227338857,0,0,0,0,0,1,0,0,1.0,1.0
418,454.051680347,589.657505055,729.869322581,317.184247572,0,0,0,0,1,0,0,0,1.0,0.0
419,568.667331978,649.431709253,652.019482713,97.0276492178,0,0,0,0,1,0,0,0,1.0,0.0
420,363.931426974,679.354492663,810.426113662,236.448872584,0,0,0,0,0,0,0,1,1.0,0.0
421,418.297767699,587.608308056,604.755563458,127.476620581,0,0,1,0,0,0,0,0,1.0,0.0
422,447.643587273,604.27527237,770.815782895,37.648027389,0,0,0,0,1,0,0,0,1.0,0.0
423,394.385958077,627.24851669,675.482900018,89.5136720932,0,0,0,0,1,0,0,0,1.0,0.0
424,824.516364839,990.212478508,943.766407741,321.736166234,0,0,0,0,0,1,0,0,1.0,1.0
425,389.958795393,548.227611316,750.500938486,143.697980119,0,0,0,0,1,0,0,0,1.0,0.0
426,285.300705308,58.4470396861,148.722786802,57.2388677979,0,0,0,0,0,1,0,0,1.0,1.0
427,447.180822696,566.794455706,645.315013107,140.450643374,0,0,1,0,0,0,0,0,1.0,0.0
428,798.707347073,460.295821047,254.076265032,202.976667421,0,0,0,0,0,0,1,0,1.0,1.0
429,379.483841709,718.085297716,835.590352174,199.104006521,0,1,0,0,0,0,0,0,1.0,0.0
430,388.975345887,590.972243026,650.378566578,69.2573739143,0,0,1,0,0,0,0,0,1.0,0.0
431,621.611387118,464.917531618,48.3736769905,390.526432459,0,0,0,0,1,0,0,0,0.0,0.0
432,395.75294291,527.70319223,614.38461846,214.232562857,0,0,0,0,1,0,0,0,1.0,0.0
433,416.515351828,608.724045475,620.576839738,283.801303183,0,0,0,0,0,0,0,1,1.0,0.0
434,611.4415325,608.63088679,642.729524079,289.956472108,0,0,0,0,0,0,0,1,1.0,0.0
435,442.956020399,596.708673722,744.925912672,78.6196379135,0,1,0,0,0,0,0,0,1.0,0.0
436,130.170755706,522.451505343,934.564987355,344.941160795,1,0,0,0,0,0,0,0,0.0,0.0
437,403.184779999,622.001864216,590.94970801,253.402147027,1,0,0,0,0,0,0,0,1.0,0.0
438,411.35804971,606.900350223,632.676226955,245.771828172,0,0,0,0,0,0,0,1,1.0,0.0
439,503.075431101,979.850241396,985.458545291,24.6344519482,0,0,0,1,0,0,0,0,1.0,1.0
440,371.065640067,523.598573887,620.872165667,210.93808825,0,0,1,0,0,0,0,0,1.0,0.0
441,275.514356494,277.304707451,230.316382676,420.647000476,0,1,0,0,0,0,0,0,0.0,0.0
442,395.545789435,703.305227137,868.207611565,162.865029309,0,0,0,0,0,0,0,1,1.0,0.0
443,65.0767820423,329.381854919,28.0290979672,663.080522662,0,0,0,0,0,0,0,1,0.0,0.0
444,565.510180946,624.770466695,657.713857937,131.520778493,0,0,1,0,0,0,0,0,1.0,0.0
445,478.944547518,565.890310923,808.184220311,8.176842563,0,0,0,0,0,0,0,1,1.0,0.0
446,484.054238871,626.27854463,656.766925216,56.4209230612,0,0,0,0,1,0,0,0,1.0,0.0
447,947.30760814,921.105510089,975.777680795,275.106236381,0,0,0,0,0,0,1,0,1.0,1.0
448,399.753731217,715.238647758,852.414300176,152.143356585,0,0,1,0,0,0,0,0,1.0,0.0
449,623.812839901,944.47703301,449.820224196,91.392503714,0,0,0,0,0,0,1,0,1.0,1.0
450,605.179598545,404.288508618,611.446953167,478.107945517,0,0,0,0,0,0,0,1,0.0,0.0
451,377.22409935,529.38171211,573.41304677,148.767163775,0,0,0,0,1,0,0,0,1.0,0.0
452,369.389273233,523.286867203,940.759551546,359.498177571,0,0,0,0,1,0,0,0,0.0,1.0
453,609.766779559,645.533958419,685.307267311,97.5867875948,0,0,0,0,1,0,0,0,1.0,0.0
454,434.514286204,623.837653734,709.769024744,63.3320747432,0,1,0,0,0,0,0,0,1.0,0.0
455,778.355045879,843.227423282,694.134195692,298.501703142,0,0,0,0,1,0,0,0,1.0,0.0
456,400.612230991,715.582367344,870.597596105,58.2696168681,1,0,0,0,0,0,0,0,1.0,0.0
457,379.530796659,705.515409457,814.795810148,151.077306838,1,0,0,0,0,0,0,0,1.0,0.0
458,943.957285379,683.908637846,805.75042067,215.826259434,0,0,0,0,0,1,0,0,1.0,1.0
459,375.959038194,542.011092432,606.118115561,147.958316919,0,0,0,0,0,0,0,1,1.0,0.0
460,357.941053609,656.092821658,822.983464513,114.763736576,0,0,0,0,1,0,0,0,1.0,0.0
461,407.797015246,741.102376529,902.223761194,187.880021734,0,0,1,0,0,0,0,0,1.0,0.0
462,378.455729401,582.568647812,567.670744943,238.802237722,0,1,0,0,0,0,0,0,1.0,0.0
463,905.436561641,895.588110717,533.701431006,33.2533143441,0,0,0,0,0,0,1,0,1.0,1.0
464,579.219498893,656.29893944,825.346429607,328.590355361,0,0,1,0,0,0,0,0,1.0,0.0
465,407.688865776,567.853073431,575.279753213,312.260621329,0,1,0,0,0,0,0,0,1.0,0.0
466,287.528311058,457.143695777,442.255563821,567.850274141,0,0,0,0,0,0,0,1,0.0,0.0
467,488.123616511,572.572499531,779.387406455,106.98900144,0,0,0,0,0,0,0,1,1.0,0.0
468,922.834225767,947.003361966,881.691842107,61.5294188118,0,0,0,0,0,0,1,0,1.0,1.0
469,456.660719,666.969288394,748.357343747,137.977904244,0,0,1,0,0,0,0,0,1.0,0.0
470,390.869192422,691.080486773,845.850117634,182.198927945,0,0,1,0,0,0,0,0,1.0,0.0
471,936.907241632,928.262141999,992.146631622,57.3358164524,0,0,0,0,0,0,1,0,1.0,1.0
472,442.212882348,564.585890937,619.545481651,136.479368495,0,1,0,0,0,0,0,0,1.0,0.0
473,400.157204924,588.415159805,600.011074742,182.874352745,1,0,0,0,0,0,0,0,1.0,0.0
474,833.232358796,990.106956845,902.144375891,82.2118626124,0,0,0,1,0,0,0,0,1.0,1.0
475,839.126426186,267.752640182,631.265585459,318.187818815,0,0,0,0,0,1,0,0,1.0,1.0
476,483.371521162,600.359317477,788.866349519,286.239552435,0,0,1,0,0,0,0,0,1.0,0.0
477,476.476857526,581.305418001,823.95586567,57.2048965669,0,1,0,0,0,0,0,0,1.0,0.0
478,369.255806372,521.129080438,564.663502233,71.1460912523,0,0,0,0,0,0,0,1,1.0,0.0
479,976.341158188,49.7311025392,653.867452267,38.8692099512,0,0,0,0,0,1,0,0,1.0,1.0
480,120.710886409,238.659024225,926.622127098,499.804198258,0,0,0,0,1,0,0,0,0.0,0.0
481,422.526113946,568.700787917,781.83656017,47.5701356956,0,0,0,0,1,0,0,0,1.0,0.0
482,403.027679856,642.079676276,771.629158731,68.7241296819,0,0,1,0,0,0,0,0,1.0,0.0
483,359.364947988,568.127573439,611.027909905,-14.8150350785,0,1,0,0,0,0,0,0,0.0,1.0
484,770.699081732,352.750415095,755.502932242,636.750992643,0,0,0,0,1,0,0,0,0.0,0.0
485,440.436305877,584.776971677,755.603852355,119.914273117,0,0,0,0,0,0,0,1,1.0,0.0
486,604.267014965,648.050291441,684.47200829,235.271524902,0,0,0,0,0,0,0,1,1.0,0.0
487,445.129573428,581.049618953,812.706641271,255.050313196,1,0,0,0,0,0,0,0,1.0,0.0
488,667.769137687,824.764114111,59.0442646625,398.600125505,0,0,1,0,0,0,0,0,0.0,0.0
489,649.924287691,606.689182267,680.275744331,79.6600138355,0,1,0,0,0,0,0,0,1.0,0.0
490,432.514416242,597.611053027,629.38833394,50.1031795018,0,1,0,0,0,0,0,0,1.0,0.0
491,76.6541620534,447.869268234,432.81610168,400.101687127,0,0,0,0,0,0,0,1,0.0,0.0
492,602.051426913,593.886120775,639.778876449,70.6089034103,0,0,0,0,1,0,0,0,1.0,0.0
493,768.812340507,813.154864728,164.736802923,174.794981101,0,0,0,1,0,0,0,0,1.0,1.0
494,391.176145053,698.369183926,839.172676961,203.338043388,0,1,0,0,0,0,0,0,1.0,0.0
495,798.473126163,589.510053754,328.182462832,397.469040231,0,0,1,0,0,0,0,0,0.0,0.0
496,722.452311365,191.172390245,727.403896522,218.781713573,0,0,0,0,0,1,0,0,1.0,1.0
497,395.835444198,575.083280508,606.212456698,82.9397361912,0,0,0,0,0,0,0,1,1.0,0.0
498,565.791884563,655.223798098,681.356740859,39.4935831966,0,0,0,0,1,0,0,0,1.0,0.0
499,394.615131759,586.524231059,596.850348318,45.8054906577,1,0,0,0,0,0,0,0,1.0,0.0
500,569.880362374,606.520932371,677.067001974,279.559786008,1,0,0,0,0,0,0,0,1.0,0.0
501,899.953948715,848.044189624,927.253680191,161.232610438,0,0,0,0,0,1,0,0,1.0,1.0
502,364.248769945,695.906509576,847.221639334,55.3840227833,0,0,0,0,1,0,0,0,1.0,0.0
503,354.837875345,613.791924087,638.190004756,58.0813545599,0,0,0,0,0,0,0,1,1.0,0.0
504,469.863061034,608.821603813,734.847890611,141.992909689,0,0,0,0,0,0,0,1,1.0,0.0
505,651.605409913,698.251486474,752.275251956,73.660537314,0,0,0,0,1,0,0,0,1.0,0.0
506,640.886545516,577.942352958,835.955620328,143.727587141,0,0,0,0,1,0,0,0,1.0,0.0
507,405.805346807,574.423598655,766.803640335,113.87811263,0,0,0,0,1,0,0,0,1.0,0.0
508,631.546396974,293.524345596,696.999261268,448.640610455,0,0,0,0,1,0,0,0,0.0,0.0
509,425.432429632,757.478899664,856.186103594,104.947618724,0,1,0,0,0,0,0,0,1.0,0.0
510,612.354334349,665.501723936,670.644196225,324.000027405,0,0,0,0,1,0,0,0,1.0,0.0
511,959.414761213,972.282737285,938.248542603,257.016031112,0,0,0,0,0,0,1,0,1.0,1.0
512,410.616896627,553.246615848,613.835489499,168.706364902,0,0,1,0,0,0,0,0,1.0,0.0
513,409.093900361,703.959509177,834.683458476,70.7920531396,0,0,1,0,0,0,0,0,1.0,0.0
514,408.477474503,571.798752616,731.102917503,197.484642811,1,0,0,0,0,0,0,0,1.0,0.0
515,639.097447138,665.921231042,678.10165382,117.812601427,1,0,0,0,0,0,0,0,1.0,0.0
516,572.99718328,644.090200296,659.265244933,75.6192890449,0,0,1,0,0,0,0,0,1.0,0.0
517,391.269693629,729.53295128,839.317399069,84.6064391075,0,0,0,0,1,0,0,0,1.0,0.0
518,628.273662762,670.232593928,732.192364015,155.982867637,0,0,0,0,1,0,0,0,1.0,0.0
519,451.752505868,586.731649919,664.488802895,78.3600526327,0,0,0,0,0,0,0,1,1.0,0.0
520,386.119363475,581.89267046,683.995773928,89.2672714142,0,0,1,0,0,0,0,0,1.0,0.0
521,948.494731599,514.470094814,606.568019217,35.0321503393,0,0,0,0,0,0,1,0,1.0,1.0
522,155.41359423,583.693823161,254.066561233,538.33517198,0,1,0,0,0,0,0,0,0.0,0.0
523,901.471271763,175.48671877,567.997840829,145.176784642,0,0,0,0,0,1,0,0,1.0,1.0
524,708.794011502,875.990388567,862.288206256,73.5443701139,0,0,0,1,0,0,0,0,1.0,1.0
525,366.60768434,541.575972419,597.339667195,327.849096611,1,0,0,0,0,0,0,0,1.0,0.0
526,579.576202733,676.015572387,671.675210255,89.3290964614,0,0,0,0,1,0,0,0,1.0,0.0
527,380.490767186,599.223131212,567.749803049,131.243580049,0,0,1,0,0,0,0,0,1.0,0.0
528,605.964494499,589.506501509,618.255128872,187.519542394,0,0,0,0,1,0,0,0,1.0,0.0
529,519.649922939,627.609437873,772.467304403,188.614160145,1,0,0,0,0,0,0,0,1.0,0.0
530,571.309661226,601.206079166,904.568160135,37.3646705362,0,0,0,0,0,0,0,1,1.0,0.0
531,414.641013165,594.184500776,607.472777634,112.456385359,0,0,1,0,0,0,0,0,1.0,0.0
532,666.572552971,613.562415647,665.673774105,286.085665054,0,0,0,0,1,0,0,0,1.0,0.0
533,841.500044173,105.192857795,404.741912336,22.0542008819,0,0,0,0,0,1,0,0,1.0,1.0
534,406.478975415,553.248513754,668.09684987,138.318255088,0,0,0,0,1,0,0,0,1.0,0.0
